#{"t_start": 1764628579.8160498, "env_id": "None"}
r,l,t
-10592.387474,288,75.733569
-153.83239,1,75.735513
-137.428701,1,75.735982
-153.657831,1,75.736403
-6351.240167,146,75.805432
-6627.156703,184,75.879188
-7856.62551,166,75.972325
-132.857068,1,75.973315
-140.590958,1,75.973905
-7161.016219,237,76.0701
-8558.099317,160,76.137569
-140.262943,1,76.138045
-158.413809,1,76.13844
-160.451195,1,76.139791
-2370.844953,66,76.167681
-146.251685,1,76.168257
-849.850835,19,76.175704
-140.108274,1,76.176186
-6607.850582,148,77.250122
-5712.453791,170,77.309819
-159.316938,1,77.310271
-9623.088757,310,77.415987
-144.133771,1,77.416441
-145.289138,1,77.41683
-4344.355604,146,77.469461
-141.262323,1,77.469918
-5759.837496,204,77.537358
-160.564632,1,77.537815
-5819.020099,156,77.591384
-141.130533,1,77.591815
-157.248017,1,77.592186
-7406.236914,156,77.644748
-12810.921986,296,77.74621
-154.589395,1,77.746663
-144.555308,1,77.747033
-147.598203,1,77.747399
-134.707646,1,77.747825
-164.772216,1,77.748224
-11469.190295,460,77.913861
-155.845755,1,77.914418
-143.734605,1,77.914838
-2836.597643,56,78.918055
-10970.096908,281,79.020558
-146.282905,1,79.021058
-137.565864,1,79.021473
-5027.257241,120,79.061112
-138.346,1,79.061565
-16666.374022,363,79.183659
-151.281512,1,79.184186
-17691.68936,420,79.341356
-130.860203,1,79.341819
-7839.002962,309,79.465707
-145.747751,1,79.466235
-150.28342,1,79.466659
-142.326348,1,79.467053
-139.01326,1,79.467435
-9571.899945,178,79.52788
-140.368795,1,79.528332
-144.946273,1,79.528722
-5505.396698,321,80.582268
-12637.09211,218,80.656077
-146.537493,1,80.65661
-155.265557,1,80.657062
-13292.690709,516,80.835954
-4490.540424,89,80.866904
-10200.626295,178,80.929497
-161.821022,1,80.930244
-14871.600668,245,81.014124
-139.26742,1,81.014711
-1239.634265,23,81.023661
-139.807031,1,81.024103
-136.750699,1,81.024509
-163.348565,1,81.024901
-9113.514411,234,81.110469
-4392.633857,158,81.166835
-140.490947,1,81.167277
-151.998535,1,81.16766
-4205.811293,103,81.202708
-134.110323,1,81.20361
-6324.959224,151,81.25834
-150.431926,1,81.258793
-140.322545,1,81.259504
-154.778517,1,81.26008
-158.724351,1,81.260506
-15613.424112,497,82.457378
-161.674644,1,82.457956
-6783.773705,246,82.549923
-163.814474,1,82.550388
-153.485357,1,82.55077
-149.714136,1,82.551149
-8339.215832,243,82.636396
-140.872196,1,82.636839
-7779.399816,218,82.712766
-148.499998,1,82.713211
-150.013215,1,82.713588
-141.933977,1,82.713977
-160.489783,1,82.714363
-7738.03629,191,82.781098
-142.00951,1,82.781557
-141.970741,1,82.781937
-7382.643663,199,82.85174
-12818.189988,276,83.669611
-7962.70673,298,84.792817
-138.962039,1,84.793295
-139.075634,1,84.793687
-148.591748,1,84.794063
-7913.098544,296,84.895177
-146.923024,1,84.895635
-160.716941,1,84.896022
-2521.162932,61,84.918628
-158.242163,1,84.919062
-149.403308,1,84.919439
-145.037328,1,84.919811
-162.65628,1,84.920191
-142.159655,1,84.920573
-157.059492,1,84.920945
-164.69089,1,84.921317
-139.876634,1,84.9217
-127.546242,1,84.922198
-4597.893536,191,84.993666
-161.880762,1,84.994119
-135.978593,1,84.99451
-146.243765,1,84.994897
-152.977574,1,84.995276
-154.947561,1,84.995653
-154.128745,1,84.996028
-7846.00336,142,85.051813
-153.447489,1,85.054858
-4429.630541,120,85.09991
-163.634104,1,85.100432
-155.313869,1,85.100881
-154.672619,1,85.101339
-7070.510623,226,85.184308
-127.150926,1,85.184766
-15870.155584,366,85.332309
-144.075079,1,85.332762
-6600.131372,138,85.390101
-163.090459,1,85.390608
-5492.126354,208,85.469746
-138.86131,1,85.470251
-8162.473019,204,85.578482
-12563.451977,306,86.735497
-12631.665807,469,86.895963
-12897.112558,518,87.092037
-16831.695159,339,87.206288
-139.744259,1,87.206768
-158.995064,1,87.20715
-8414.464002,234,87.294303
-161.803437,1,87.294791
-154.632891,1,87.295188
-9884.041192,190,87.367282
-8939.022908,184,88.495611
-10105.157919,221,88.57415
-140.689333,1,88.574622
-138.19491,1,88.575015
-156.817063,1,88.575426
-8251.901435,239,88.661794
-153.233593,1,88.66256
-6099.293644,201,88.733549
-4543.576876,140,88.782562
-168.767867,1,88.783041
-8088.105397,208,88.857576
-8641.448239,193,88.924721
-11804.243004,286,89.023697
-166.784118,1,89.024176
-149.195527,1,89.02515
-148.765225,1,89.025866
-141.62655,1,89.026355
-2665.748492,112,89.06557
-150.589107,1,89.066026
-635.57484,174,89.127762
-8682.896218,343,90.294449
-149.957914,1,90.294956
-146.819478,1,90.29535
-160.588153,1,90.297084
-142.968434,1,90.297604
-142.281211,1,90.298055
-762.675607,21,90.305349
-145.489816,1,90.305843
-8320.389131,163,90.362796
-8883.579886,231,90.442036
-7929.990547,287,90.539851
-7314.329718,131,90.583602
-11325.281351,252,90.668264
-142.435325,1,90.668751
-8753.049807,296,90.767392
-7584.31288,163,90.82506
-146.694633,1,90.825846
-141.639607,1,90.826397
-5729.215365,182,90.89487
-5028.865258,127,91.889633
-4521.864288,81,91.916893
-144.399493,1,91.917557
-127.749848,1,91.9183
-14199.14663,250,92.002223
-15559.967009,429,92.145886
-147.628671,1,92.146334
-477.813147,12,92.150744
-2519.592204,57,92.169795
-10420.762547,301,92.269847
-149.167233,1,92.270304
-147.714843,1,92.270689
-162.700775,1,92.271078
-148.406715,1,92.271457
-133.270017,1,92.271885
-157.803714,1,92.272303
-148.157776,1,92.27273
-8805.232582,194,92.337357
-144.165905,1,92.337836
-138.879194,1,92.33829
-136.394947,1,92.338723
-160.259662,1,92.339204
-135.972692,1,92.339869
-136.06325,1,92.34031
-6935.259369,240,92.421246
-156.425273,1,92.421811
-10011.211442,220,92.497089
-11872.635086,240,93.504714
-9462.124912,156,93.559545
-135.697934,1,93.561312
-4860.482969,137,93.607204
-158.666617,1,93.607664
-162.412014,1,93.608037
-149.709432,1,93.608406
-159.381015,1,93.608791
-159.123191,1,93.609171
-150.236452,1,93.609537
-139.064192,1,93.609907
-2997.829268,50,93.626482
-8836.773267,165,93.683648
-145.097431,1,93.684046
-150.689092,1,93.684416
-153.868296,1,93.684795
-1657.031881,50,93.702371
-150.802241,1,93.702885
-158.014412,1,93.703281
-18005.656737,367,93.834995
-7651.277563,299,93.944708
-153.905684,1,93.945181
-4865.068463,187,94.012396
-143.896684,1,94.012838
-157.612218,1,94.013222
-9356.675811,179,94.075842
-166.968072,1,94.076313
-5456.282635,165,94.13367
-151.957197,1,94.134118
-142.708873,1,94.134523
-153.629759,1,94.134894
-133.340911,1,94.135267
-156.105908,1,94.135631
-151.865676,1,94.136004
-397.170021,8,94.1385
-150.470182,1,94.138873
-145.271519,1,94.139236
-9068.23825,175,94.202002
-144.683533,1,94.20258
-14367.449486,441,95.319904
-136.027459,1,95.320393
-2719.210696,64,95.342119
-8072.150238,368,95.472074
-5454.976298,153,95.523146
-1428.270683,28,95.532783
-161.510109,1,95.533182
-2726.313721,202,95.607329
-157.422848,1,95.607809
-1204.138874,22,95.616624
-4631.81729,246,95.707252
-143.782448,1,95.707761
-10686.083498,286,95.807229
-136.432299,1,95.807733
-5560.205481,183,95.8701
-148.181016,1,95.870543
-26466.12932,425,97.05625
-161.279433,1,97.057064
-145.300111,1,97.057495
-154.131468,1,97.057927
-160.732885,1,97.05834
-162.728211,1,97.058743
-9656.631559,369,97.184735
-6359.676241,205,97.258108
-17907.701714,269,97.348606
-5934.804719,201,97.418317
-141.476973,1,97.418781
-164.152352,1,97.419161
-3995.257169,188,97.483899
-144.666524,1,97.484355
-452.639174,6,97.486271
-16282.645045,335,97.60102
-146.743724,1,97.6015
-16209.882203,253,98.623462
-149.541373,1,98.623909
-152.299167,1,98.624308
-155.783285,1,98.624688
-137.593246,1,98.625072
-160.933524,1,98.62545
-151.765872,1,98.625838
-139.240453,1,98.626226
-9414.696126,294,98.727904
-133.514801,1,98.728615
-143.974657,1,98.729131
-154.170911,1,98.72956
-143.501744,1,98.729954
-151.990619,1,98.730338
-728.126658,21,98.737186
-11727.982306,279,98.843227
-3609.35485,227,98.919935
-157.31542,1,98.920389
-137.557075,1,98.920766
-159.81319,1,98.921145
-2574.342396,80,98.951296
-11239.596205,248,99.037528
-148.858527,1,99.037974
-153.051111,1,99.03836
-11257.205273,268,99.13963
-1259.528592,24,99.152047
-2926.323226,252,99.244693
-163.043503,1,99.245161
-160.362458,1,99.245551
-152.243577,1,99.245939
-3639.576717,191,99.316257
-157.852256,1,99.317079
-145.539241,1,99.317608
-148.565616,1,99.318043
-5848.253675,231,100.357452
-142.256536,1,100.358151
-2892.507995,55,100.377029
-4717.406472,209,100.450637
-145.809198,1,100.451089
-1524.20061,47,100.467234
-142.301969,1,100.46773
-10893.786857,316,100.58191
-160.311275,1,100.5831
-138.963453,1,100.583828
-156.376329,1,100.584351
-144.180588,1,100.585302
-141.387648,1,100.5858
-146.604842,1,100.586242
-160.492004,1,100.586669
-140.093253,1,100.587085
-139.617883,1,100.587616
-5916.111598,168,100.657603
-150.840131,1,100.658874
-9440.324642,254,100.946052
-2215.380028,108,100.984499
-5759.446004,281,101.090718
-8575.43955,270,101.207739
-21229.717133,350,102.304867
-142.557259,1,102.305411
-2313.605626,48,102.323314
-15970.587682,332,102.443353
-153.417832,1,102.443825
-139.932456,1,102.444226
-159.856752,1,102.444609
-141.277545,1,102.444983
-22707.437912,586,102.643539
-5368.844201,320,102.752937
-8439.818414,184,102.814887
-140.270151,1,102.815346
-168.367709,1,102.815753
-146.117352,1,102.816152
-2344.432307,88,102.848344
-5656.789262,207,102.918561
-5690.14812,282,104.047481
-2752.597551,82,104.076356
-130.995356,1,104.076821
-148.715143,1,104.077204
-143.958512,1,104.077583
-144.960375,1,104.07795
-156.428572,1,104.078327
-142.856753,1,104.078699
-137.788859,1,104.079069
-145.01732,1,104.079443
-8894.634123,258,104.168823
-2826.132295,57,104.187946
-7998.485233,216,104.264737
-13207.624115,350,104.385186
-12408.598567,396,104.525159
-141.849546,1,104.525589
-1664.603852,32,104.536385
-158.409949,1,104.536768
-162.321481,1,104.537137
-6065.517298,193,104.603137
-139.828641,1,104.60361
-159.030024,1,104.604099
-4720.169686,158,104.658297
-5140.304808,195,105.725059
-7595.698437,143,105.774653
-3581.518864,88,105.806882
-146.060956,1,105.807366
-167.335568,1,105.80778
-2866.886563,160,105.864959
-145.291981,1,105.865413
-142.510252,1,105.865812
-2628.758794,49,105.881171
-152.333633,1,105.881658
-5696.635684,123,105.927941
-134.563806,1,105.928442
-141.91981,1,105.928868
-134.462654,1,105.929259
-8411.939661,239,106.020883
-11272.681157,212,106.109341
-137.254074,1,106.109802
-156.85781,1,106.110203
-10404.49266,312,106.218978
-152.258559,1,106.219453
-137.7354,1,106.219821
-160.702928,1,106.220195
-11745.193501,239,106.302457
-136.512932,1,106.302935
-151.733034,1,106.303349
-4010.154804,144,106.356219
-5703.16007,233,107.375746
-140.833064,1,107.376211
-138.85371,1,107.376607
-138.945935,1,107.376995
-14951.996622,494,107.541646
-8233.505535,178,107.600632
-162.859468,1,107.601099
-4258.318968,227,107.673972
-142.786444,1,107.674494
-142.067446,1,107.67505
-7911.912744,266,107.76233
-161.731956,1,107.762775
-147.238531,1,107.763151
-148.289585,1,107.763524
-144.058255,1,107.763895
-5610.56989,278,107.864439
-138.960099,1,107.86526
-142.557694,1,107.865771
-4333.535483,164,107.926699
-165.093765,1,107.927157
-145.469819,1,107.927544
-141.312415,1,107.927921
-13234.499792,267,108.02306
-12979.403437,319,109.092035
-3587.936606,108,109.127541
-7984.65162,162,109.179442
-8543.296094,248,109.26081
-159.350904,1,109.261273
-139.585936,1,109.261654
-9204.922184,183,109.322367
-8059.609664,446,109.469203
-3504.79607,116,109.510169
-4000.372561,216,109.590135
-149.872052,1,109.590671
-16338.544935,439,110.647179
-585.493651,11,110.65114
-141.841802,1,110.651541
-8717.044412,410,110.799735
-146.739363,1,110.800207
-7288.708495,145,110.852501
-148.088844,1,110.852939
-1873.377784,33,110.865265
-136.371165,1,110.865857
-149.420307,1,110.866289
-145.105908,1,110.866693
-159.580073,1,110.867077
-9937.577982,190,110.932352
-162.032244,1,110.932814
-138.616304,1,110.933247
-11195.564656,222,111.012618
-162.274327,1,111.01306
-6763.929706,244,111.101493
-12711.444845,291,111.207279
-136.428164,1,111.207766
-136.671916,1,111.208157
-153.005154,1,111.208537
-3077.424476,253,111.301447
-139.829203,1,111.301909
-4486.719328,97,111.336856
-4132.19201,92,112.289516
-155.245911,1,112.290355
-8006.667737,145,112.340939
-162.385226,1,112.341483
-6145.037385,207,112.41234
-156.283857,1,112.412818
-1241.249975,25,112.421384
-137.50355,1,112.421891
-10753.946098,179,112.484001
-8602.123144,270,112.578016
-163.556491,1,112.578465
-7625.508315,147,112.632083
-7281.020952,217,112.718324
-133.959062,1,112.718777
-165.752271,1,112.719162
-140.920665,1,112.719529
-144.636546,1,112.719912
-5204.507772,125,112.766779
-4610.726399,243,112.847548
-149.631361,1,112.848077
-144.229376,1,112.848509
-155.707832,1,112.848994
-9231.956561,179,112.909757
-11235.026912,203,112.975919
-8134.544486,254,113.967867
-11715.685372,245,114.049268
-136.91437,1,114.049722
-141.249655,1,114.05011
-1914.563239,31,114.060455
-5343.202253,117,114.09858
-144.348987,1,114.099048
-147.841033,1,114.099584
-137.539417,1,114.100047
-138.195242,1,114.10052
-151.831607,1,114.100976
-9615.547606,263,114.189917
-161.194356,1,114.190514
-1168.95471,19,114.196474
-159.263732,1,114.196852
-4352.724063,178,114.256186
-17266.099853,301,114.358107
-18773.683056,306,114.474419
-153.713008,1,114.474927
-3512.584155,195,114.543656
-13387.017975,244,115.573903
-161.391394,1,115.574409
-149.395938,1,115.574802
-136.26919,1,115.575192
-144.986744,1,115.575731
-10473.304553,235,115.655425
-154.727222,1,115.655891
-14155.178424,304,115.755994
-157.075468,1,115.756861
-142.759819,1,115.757396
-148.254156,1,115.757793
-157.85435,1,115.758193
-6336.413873,109,115.794095
-8874.137096,199,115.861581
-148.286571,1,115.862041
-137.084048,1,115.86245
-8457.614289,364,115.983748
-162.766929,1,115.984751
-151.965421,1,115.985194
-5957.880457,119,116.025351
-148.092947,1,116.025757
-162.821136,1,116.026126
-148.108296,1,116.026507
-142.50031,1,116.026885
-2935.879044,68,116.049105
-7845.488487,161,116.101868
-148.85689,1,116.102333
-130.259596,1,116.102715
-139.334015,1,116.103099
-149.04722,1,116.103466
-148.25659,1,116.103843
-12777.001697,233,116.187602
-165.433085,1,116.188142
-165.178977,1,116.188597
-16022.2099,356,117.348347
-9925.07402,202,117.417943
-13211.820033,370,117.697865
-7547.425327,258,117.78886
-408.998191,9,117.792648
-147.984486,1,117.793116
-5729.98941,151,117.846731
-156.205123,1,117.847179
-16469.832055,342,117.964367
-156.542882,1,117.96481
-1055.563191,127,118.009209
-147.345005,1,118.00967
-5111.790276,203,118.079792
-6759.206771,262,119.052457
-11296.468741,236,119.134403
-163.568241,1,119.134889
-11157.286477,299,119.244061
-13496.251378,321,119.358938
-2673.040094,123,119.402256
-148.151111,1,119.402728
-16899.853798,484,119.564814
-4998.657141,219,119.647389
-144.166189,1,119.647972
-15226.461513,466,120.739103
-6643.75329,127,120.784037
-145.44835,1,120.784525
-151.59914,1,120.78494
-8811.143366,347,120.909954
-141.8725,1,120.910458
-146.6481,1,120.910856
-2999.898073,107,120.946579
-9455.100356,330,121.059644
-157.69162,1,121.060158
-144.102967,1,121.06061
-3110.268819,121,121.102857
-7490.8826,303,121.240643
-142.756595,1,121.241341
-152.473276,1,121.24178
-143.63319,1,121.242186
-160.5652,1,121.242582
-144.935248,1,121.242965
-6894.846088,140,121.295247
-10036.918063,206,121.385169
-139.195267,1,121.385612
-159.076205,1,121.386003
-142.636151,1,121.386385
-148.430581,1,121.386773
-159.837759,1,121.387148
-140.995786,1,121.387528
-145.132561,1,121.387905
-1833.241583,43,121.403573
-4618.428996,190,122.752308
-4823.772258,183,122.845371
-135.032457,1,122.845911
-155.328674,1,122.846349
-6829.811845,153,122.920527
-9889.104194,206,123.009294
-150.749363,1,123.009785
-136.27297,1,123.010179
-138.481417,1,123.010566
-150.68635,1,123.010959
-144.374483,1,123.011337
-160.504625,1,123.011717
-141.985346,1,123.0121
-5192.618096,119,123.058659
-7789.424467,255,123.159194
-138.739737,1,123.159617
-6419.193052,195,123.232292
-160.235064,1,123.232739
-8243.549278,153,123.288074
-142.551197,1,123.2887
-158.247463,1,123.289195
-158.980663,1,123.289625
-139.528695,1,123.29001
-161.506374,1,123.290821
-152.6676,1,123.291445
-4458.43806,181,123.355015
-160.9201,1,123.355492
-142.224016,1,123.356313
-4645.870891,129,123.403561
-142.573029,1,123.404001
-5316.331556,221,123.485566
-157.590208,1,123.489684
-144.329238,1,123.490826
-147.707884,1,123.491678
-145.813045,1,123.492415
-147.465028,1,123.492938
-5003.762128,197,124.593402
-17319.300629,277,124.695199
-147.765913,1,124.695998
-3690.588159,153,124.751839
-165.839626,1,124.752305
-129.670314,1,124.752679
-8248.536353,163,124.813458
-156.496612,1,124.813887
-141.793024,1,124.814269
-139.640704,1,124.814637
-12298.959595,387,124.946866
-7428.827114,132,124.99352
-7751.507359,216,125.064883
-166.435215,1,125.065312
-157.43456,1,125.065686
-7570.670212,278,125.164606
-12665.223599,212,125.244331
-143.324457,1,125.244762
-135.970036,1,125.245144
-11464.778351,329,126.383693
-147.173421,1,126.384269
-159.890863,1,126.384758
-11852.409117,302,126.510284
-5476.600587,104,126.57727
-4280.312597,180,126.66533
-12838.216319,205,126.74505
-13595.730041,226,126.834788
-2911.350798,56,126.853813
-15549.409656,410,127.007503
-4982.318342,219,127.090326
-11852.339011,332,128.769512
-138.22973,1,128.777331
-150.835459,1,128.779551
-2388.789218,63,128.802938
-153.868412,1,128.803401
-3715.073318,137,128.855597
-153.902131,1,128.856478
-143.359975,1,128.856993
-129.972031,1,128.857669
-161.647144,1,128.858135
-142.440418,1,128.858645
-6756.865292,130,128.910904
